name,sources,padded_ports,empty_ports,padding_fraction,tree_levels,merge_nodes,state_bits,workload,mapping,trace_sha256,generated,accepted,overrun,event_p99_latency,pair_p99_latency,generated_pairs,complete_pairs,pair_completion_ratio,max_request_wait,drain_cycles,level0_link_util_mean,level0_link_util_max,level1_link_util_mean,level1_link_util_max,level2_link_util_mean,level2_link_util_max,mapping_wire_span_max,mapping_wire_span_mean,mapping_wire_span_total,tree_edge_span_max,estimated_wire_span_max,merge_fanout_max
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_13,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2051,1241,9,9,1646,564,0.34264884568651277,5,6,0.249634858812074,0.3432327166504382,0.998539435248296,0.998539435248296,0.0,0.0,5,2.625,42,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_14,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2039,1253,8,8,1646,564,0.34264884568651277,5,5,0.24829517778860205,0.5893813930832927,0.9931807111544082,0.9931807111544082,0.0,0.0,5,2.375,38,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_15,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2051,1241,9,9,1646,559,0.3396111786148238,5,6,0.249634858812074,0.3432327166504382,0.998539435248296,0.998539435248296,0.0,0.0,4,2.5,40,2,4,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_16,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2054,1238,8,8,1646,723,0.43924665856622114,3,8,0.2497568093385214,0.2504863813229572,0.9990272373540856,0.9990272373540856,0.0,0.0,5,2.75,44,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_17,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2054,1238,8,8,1646,723,0.43924665856622114,3,8,0.2497568093385214,0.2504863813229572,0.9990272373540856,0.9990272373540856,0.0,0.0,5,2.625,42,2,5,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_18,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2051,1241,9,9,1646,559,0.3396111786148238,5,6,0.249634858812074,0.3432327166504382,0.998539435248296,0.998539435248296,0.0,0.0,6,3.0,48,2,6,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_19,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2050,1242,9,9,1646,614,0.3730255164034022,5,6,0.24951314508276534,0.35004868549172347,0.9980525803310614,0.9980525803310614,0.0,0.0,4,2.25,36,2,4,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_20,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2050,1242,9,9,1646,614,0.3730255164034022,5,6,0.24951314508276534,0.35004868549172347,0.9980525803310614,0.9980525803310614,0.0,0.0,4,2.375,38,2,4,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_21,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2054,1238,8,8,1646,408,0.24787363304981774,3,8,0.2497568093385214,0.2509727626459144,0.9990272373540856,0.9990272373540856,0.0,0.0,4,2.625,42,2,4,4
n16_single_quadrant,16,16,0,0.0,2,5,155,single_quadrant_overload,shuffle_22,d167c4988af7fb0791deee0d5b68cdfe2a5728ff31b3beeddfdb339f52e0511f,3292,2054,1238,8,8,1646,408,0.24787363304981774,3,8,0.2497568093385214,0.2509727626459144,0.9990272373540856,0.9990272373540856,0.0,0.0,5,2.25,36,2,5,4
